"","i","effect_size","rho_predictors","n","causal_struc","shap_time","megashap_time","ji_shap","ji_mshap","cor_shap","cor_mshap"
"504",504,0.101132500924999,0.36783916522063,1600,"linear",1.91340208053589,0.214637994766235,1,1,0.695751539283513,0.67886214768742
"505",505,0.449944319573328,0.751369007510309,200,"multiplicative",0.888116836547852,0.161662101745605,0.428571428571429,0.428571428571429,0.608365339307543,0.632539969667337
"506",506,0.181984098919829,0.526117928217288,400,"signal_diff",1.00054693222046,0.166346073150635,0.428571428571429,0.428571428571429,0.86826092273511,0.865062506614381
"507",507,0.0761080048117938,0.871419014282328,800,"interaction",1.2986159324646,0.185064077377319,0.428571428571429,0.428571428571429,0.257928594961477,0.257295221546663
"508",508,0.0216388837669249,0.430849712555469,800,"suppression",1.27863717079163,0.188310861587524,0.666666666666667,0.666666666666667,0.244563311029292,0.238640437914963
"509",509,0.157568302092656,0.847414603867158,800,"local_only",1.3895411491394,0.179090976715088,1,1,0.835351606869239,0.84212010297137
"510",510,0.112517406140366,0.13820594249918,400,"local_only",1.027676820755,0.181356191635132,1,1,0.948948789674127,0.953581263208638
"511",511,0.22398256431063,0.0263454687501903,400,"suppression",1.06178212165833,0.176903009414673,1,1,0.529845142794736,0.554570540173464
"512",512,0.165810780806617,0.571101753364588,100,"suppression",0.839530944824219,0.154231071472168,0.666666666666667,0.666666666666667,0.212987176731873,0.192103631819743
"513",513,0.528643925711032,0.0511806794082702,800,"linear",1.28242492675781,0.172297954559326,1,1,0.912259131526535,0.908705053488601
"514",514,0.185003235163324,0.78328626305413,800,"signal_diff",1.36126804351807,0.179545879364014,0.428571428571429,0.428571428571429,0.883719376385539,0.874811837154027
"515",515,0.439134498159395,0.386997104295389,1600,"interaction",1.79271483421326,0.214200019836426,1,1,0.790421852722249,0.784679701618809
"516",516,0.437135058344363,0.78321600279513,400,"cond_imp",1.12157702445984,0.164860963821411,0.666666666666667,0.666666666666667,0.789856198955279,0.778660645436032
"517",517,0.19633227555014,0.688183004931096,800,"interaction",1.26034903526306,0.185315847396851,0.666666666666667,0.666666666666667,0.677782514221963,0.678973685689933
"518",518,0.322650306837462,0.470911592349785,800,"local_only",1.27065992355347,0.180054903030396,0.666666666666667,0.666666666666667,0.969589915344613,0.968979666319074
"519",519,0.338503020770994,0.552584645603226,800,"suppression",1.2811291217804,0.320111036300659,0.666666666666667,0.666666666666667,0.800760682718568,0.792538349234939
"520",520,0.546565022153204,0.759939027826143,1600,"linear",1.78287601470947,0.221472024917603,1,1,0.92435225823883,0.927169258632346
"521",521,0.405499889688561,0.0958989094819346,1600,"local_only",1.94626712799072,0.209629774093628,0.666666666666667,0.666666666666667,0.985670818737613,0.98638934837086
"522",522,0.471871677308648,0.333182161488079,100,"linear",0.830986022949219,0.157731056213379,0.666666666666667,0.428571428571429,-0.197511185087783,-0.260713746582815
"523",523,0.340363678474828,0.301370447940438,1600,"multiplicative",1.82433795928955,0.219867944717407,0.666666666666667,0.666666666666667,0.373414746175056,0.37465850426231
"524",524,0.0522374998464715,0.296119903468746,800,"suppression",1.38503193855286,0.181467056274414,0.666666666666667,0.666666666666667,0.508459967755891,0.512844832687218
"525",525,0.483810046741853,0.265013386291169,200,"cond_imp",0.928225994110107,0.160399913787842,0.666666666666667,0.666666666666667,0.482775563021765,0.491477169489709
"526",526,0.556719438498291,0.545113453032355,1600,"local_only",1.81294703483582,0.227452993392944,0.666666666666667,0.666666666666667,0.968779652566557,0.962062205559244
"527",527,0.28565293942015,0.499510320252307,400,"multiplicative",1.18192505836487,0.170019865036011,0.666666666666667,0.666666666666667,0.220407074072038,0.232541201597431
"528",528,0.323178887558451,0.248867025567298,100,"multiplicative",0.841634035110474,0.162313938140869,0.25,0.25,0.207604707200577,0.230322680581221
"529",529,0.178570575393429,0.827724545720663,100,"multiplicative",0.860008955001831,0.157680988311768,0.25,0.25,0.399245356074686,0.34878146185249
"530",530,0.250827927555006,0.886608623879634,1600,"local_only",1.97081398963928,0.224353790283203,0.428571428571429,0.428571428571429,0.931440064857272,0.933059910984802
"531",531,0.414396808853964,0.788051015025613,200,"cond_imp",0.984494924545288,0.167386054992676,0.666666666666667,0.666666666666667,0.956790692809323,0.953266324561275
"532",532,0.458808392433484,0.110161325478357,1600,"linear",1.9939489364624,0.235265970230103,1,1,0.947338936674275,0.944750244305244
"533",533,0.398116798188606,0.698816960666778,800,"multiplicative",1.33912801742554,0.188486099243164,0.666666666666667,0.666666666666667,0.496576992110464,0.49829347500782
"534",534,0.3660059028606,0.889782285824119,200,"local_only",0.918726921081543,0.160191059112549,1,0.666666666666667,0.890044100272497,0.876842888117557
"535",535,0.371430285567767,0.816156320381098,200,"signal_diff",0.901905059814453,0.163785934448242,0.428571428571429,0.428571428571429,0.796183579347222,0.779394461557499
"536",536,0.133666976728181,0.338086482631506,100,"cond_imp",0.976426124572754,0.155200958251953,0.428571428571429,0.428571428571429,0.515314619770616,0.478203763777459
"537",537,0.271187402589009,0.0505658703431722,800,"suppression",1.29393982887268,0.187800168991089,1,1,0.746666327779567,0.753255807678428
"538",538,0.435252481124484,0.580138560214271,800,"linear",1.28777694702148,0.181410074234009,1,1,0.921627358780244,0.910726170147758
"539",539,0.360186105528546,0.768253874079512,800,"multiplicative",1.37687802314758,0.182445049285889,0.428571428571429,0.428571428571429,0.383510107561247,0.385671413976281
"540",540,0.125010675192396,0.587671416144738,100,"suppression",0.86396312713623,0.160063028335571,0.428571428571429,0.428571428571429,0.137352524043261,0.135955757555376
"541",541,0.572383214266903,0.736095130654934,400,"local_only",1.02152895927429,0.172704935073853,1,1,0.8895127118477,0.884147222275163
"542",542,0.429451159603391,0.582615943715003,400,"cond_imp",1.01746702194214,0.181879997253418,0.666666666666667,0.666666666666667,0.473028063929004,0.509911028188364
"543",543,0.31921134032215,0.151654460780352,100,"signal_diff",0.846415996551514,0.160098075866699,0.428571428571429,0.428571428571429,0.800254719290427,0.757489278798654
"544",544,0.546672176129141,0.149963955928689,400,"interaction",1.02440094947815,0.166863918304443,1,1,0.80658299788463,0.814984880482416
"545",545,0.141689938276891,0.059301325337653,400,"cond_imp",1.02746415138245,0.169591903686523,0.428571428571429,0.25,0.100502889761121,0.0831491797285283
"546",546,0.502738065870832,0.425155672554947,1600,"cond_imp",1.94378614425659,0.219467878341675,0.666666666666667,0.666666666666667,0.739025775241141,0.739158171554451
"547",547,0.0953896884436382,0.609338900503351,400,"linear",1.01855897903442,0.167568922042847,0.25,0.25,0.576270188879533,0.589521720074818
"548",548,0.36398780786187,0.176373710945652,800,"linear",1.38028597831726,0.179708003997803,1,1,0.87505915209409,0.874010503494928
"549",549,0.433638873323073,0.16443034282455,400,"linear",1.0011260509491,0.168526887893677,0.666666666666667,0.666666666666667,0.791468536679404,0.783132518455434
"550",550,0.24753655099487,0.00456417197113572,400,"linear",1.02805781364441,0.167119026184082,0.666666666666667,0.666666666666667,0.830509660589011,0.82413633234614
"551",551,0.486133712836498,0.826279255134539,100,"suppression",0.834975004196167,0.165459871292114,0.25,0.25,-0.0914632430364225,-0.134262200164766
"552",552,0.283935767472405,0.628296667357373,200,"linear",0.929557085037231,0.170829057693481,0.428571428571429,0.428571428571429,0.301276450045497,0.259419190030502
"553",553,0.481166816382366,0.0868973231815368,1600,"cond_imp",2.03808498382568,0.223413944244385,0.666666666666667,0.666666666666667,0.717824053344628,0.71346332406437
"554",554,0.240901557381154,0.138867134713653,800,"cond_imp",1.30659079551697,0.180340051651001,0.666666666666667,0.666666666666667,0.554830065322711,0.557797933485377
"555",555,0.155470922947384,0.670192231680263,1600,"suppression",1.90782904624939,0.210876941680908,0.666666666666667,0.666666666666667,0.730751659636173,0.730293559163067
"556",556,0.337638691446941,0.0620555170130794,1600,"interaction",1.88656091690063,0.212720155715942,1,1,0.8799565590349,0.87153376469776
"557",557,0.310009186035467,0.546643672418288,200,"local_only",0.899488925933838,0.169173002243042,0.666666666666667,0.666666666666667,0.786840877187105,0.803658141762737
"558",558,0.505139116772669,0.551859371430881,800,"cond_imp",1.29151797294617,0.191089153289795,0.666666666666667,0.666666666666667,0.684550033717292,0.676794678176298
"559",559,0.0374982435721053,0.310148503540756,1600,"interaction",1.92641091346741,0.213546991348267,0.666666666666667,0.666666666666667,0.897583917468827,0.89529792200981
"560",560,0.0574378732468648,0.164250774160996,800,"suppression",1.26353096961975,0.184714078903198,0.428571428571429,0.428571428571429,0.546141537460507,0.523915831029356
"561",561,0.575944286816849,0.746554414016036,200,"signal_diff",0.887255907058716,0.162566900253296,0.428571428571429,0.428571428571429,0.868105006998306,0.860525386276387
"562",562,0.519033748740102,0.346073252377854,800,"linear",1.39539885520935,0.183685064315796,1,1,0.949541220431121,0.950349853597524
"563",563,0.4904859289576,0.564251909839082,1600,"linear",1.83847498893738,0.221835851669312,1,1,0.962820337146339,0.963231751661474
"564",564,0.501373261046977,0.794045390365981,1600,"local_only",1.92868804931641,0.214624881744385,0.428571428571429,0.428571428571429,0.97471776783782,0.971410803049126
"565",565,0.0206887512708223,0.270086762257397,200,"cond_imp",0.91370701789856,0.157615900039673,0.428571428571429,0.428571428571429,0.853501999452962,0.8428180089133
"566",566,0.164606996820833,0.100843882019522,800,"signal_diff",1.27991199493408,0.183138132095337,1,1,0.89609793697136,0.893155474335341
"567",567,0.0294478453987166,0.0292276967268812,100,"suppression",0.827570915222168,0.155478000640869,0.25,0.25,0.499909646515528,0.513484527049241
"568",568,0.526802918541945,0.680077237718754,400,"multiplicative",1.01964712142944,0.165937900543213,0.666666666666667,0.666666666666667,0.530787021408093,0.532515003070655
"569",569,0.395779739348727,0.01219046014259,1600,"linear",1.98532104492188,0.212325096130371,1,1,0.952098299811582,0.955889135935556
"570",570,0.212233332112556,0.1209291376996,200,"suppression",0.906105041503906,0.155735015869141,1,1,0.606184430069501,0.591715500770106
"571",571,0.02419882426815,0.435837979510962,1600,"interaction",2.01244902610779,0.217253923416138,1,1,0.581056820617754,0.573859900395561
"572",572,0.588354021678128,0.270081973675883,100,"local_only",0.862093925476074,0.155703067779541,0.666666666666667,0.428571428571429,0.96293445608487,0.953160258977303
"573",573,0.415536529531609,0.216825009998773,1600,"linear",1.86830496788025,0.213160037994385,1,1,0.931843789865345,0.927982875666501
"574",574,0.228680713187342,0.382343119389231,800,"multiplicative",1.28688311576843,0.314471006393433,0.666666666666667,0.666666666666667,0.362762595478176,0.3546617991193
"575",575,0.0530216579391865,0.525611459446881,800,"suppression",1.28267908096313,0.187402963638306,1,1,0.534431998110765,0.53645076624237
"576",576,0.539668731217062,0.70111542803515,800,"suppression",1.25865578651428,0.184016227722168,0.666666666666667,0.666666666666667,0.782018314062216,0.779013404198884
"577",577,0.501814158674643,0.308316098509763,200,"cond_imp",0.892066955566406,0.167575836181641,0.666666666666667,0.666666666666667,0.438867739338276,0.467012617534118
"578",578,0.118099722211422,0.735750486896397,400,"signal_diff",1.16911697387695,0.169674873352051,0.428571428571429,0.428571428571429,0.694647168878318,0.707140193371211
"579",579,0.492861821994944,0.851266325140231,1600,"linear",1.80105304718018,0.227778911590576,1,1,0.937478415910111,0.936790197175175
"580",580,0.117927873909706,0.218746387888503,800,"multiplicative",1.39036202430725,0.187052965164185,0.25,0.428571428571429,0.20389113612001,0.196706426098955
"581",581,0.121747326041442,0.890957933924918,200,"suppression",0.91032600402832,0.16280198097229,0.25,0.25,0.528898916417678,0.515464697491924
"582",582,0.301873746325667,0.0116558939741054,1600,"local_only",1.79076313972473,0.215062856674194,0.428571428571429,0.428571428571429,0.974265357895583,0.976129547964869
"583",583,0.487462800413431,0.454118483945878,800,"signal_diff",1.40121388435364,0.181533098220825,0.666666666666667,0.666666666666667,0.955960080759564,0.956749010848522
"584",584,0.458204826783995,0.042770519386108,1600,"linear",1.91605520248413,0.22142481803894,1,1,0.980749270380563,0.98148790280647
"585",585,0.383839547130891,0.520224622708448,200,"cond_imp",0.892354965209961,0.161217927932739,1,1,0.650842159709454,0.691469362765138
"586",586,0.226363126487362,0.480611383464925,1600,"suppression",1.8909900188446,0.224302053451538,0.666666666666667,0.666666666666667,0.78085321931356,0.775545025863972
"587",587,0.205730768943205,0.0893736379895631,800,"signal_diff",1.31191802024841,0.197496175765991,0.666666666666667,0.666666666666667,0.809683900188855,0.816224528141886
"588",588,0.421390872739558,0.646924419808267,400,"suppression",1.02664113044739,0.169803857803345,0.666666666666667,0.666666666666667,0.808130885151758,0.801785457512821
"589",589,0.330028253105906,0.308871360017276,800,"cond_imp",1.32331705093384,0.192124843597412,0.428571428571429,0.428571428571429,0.422910135751543,0.406051217246356
"590",590,0.326545264134513,0.471063678637437,200,"signal_diff",1.09275412559509,0.160872936248779,0.666666666666667,0.666666666666667,0.889477733794152,0.893281080430884
"591",591,0.443064187410602,0.0841608307337046,400,"cond_imp",1.04774188995361,0.175043106079102,0.666666666666667,0.666666666666667,0.850549416319361,0.86278199561674
"592",592,0.426070318655722,0.220284194783101,200,"multiplicative",0.937034845352173,0.164865016937256,0.428571428571429,0.428571428571429,0.501058000574169,0.486896980334659
"593",593,0.170966382967543,0.69521903903353,1600,"linear",1.92533302307129,0.216030120849609,1,1,0.949205559788335,0.949506144343348
"594",594,0.540139454032529,0.889776357513266,1600,"signal_diff",1.95049786567688,0.221571922302246,0.666666666666667,0.666666666666667,0.934358896233232,0.931030540539053
"595",595,0.173230789842085,0.0879973962678244,1600,"linear",1.94925713539124,0.213071823120117,1,1,0.862032263361236,0.86255327060813
"596",596,0.411516535467338,0.645068607054248,400,"suppression",1.03193998336792,0.169783115386963,0.666666666666667,0.666666666666667,0.693765255003922,0.675280480814755
"597",597,0.270798796584399,0.801298487901242,200,"multiplicative",0.916894912719727,0.157533168792725,0.666666666666667,0.666666666666667,0.403275859234059,0.397645083198992
"598",598,0.262985759112294,0.0849956023225294,1600,"cond_imp",1.97769284248352,0.218082189559937,0.666666666666667,0.666666666666667,0.614129437212429,0.604463658757331
"599",599,0.0676218528452668,0.704360484938831,100,"signal_diff",0.851221799850464,0.16024112701416,0.25,0.428571428571429,0.0398381038399351,0.0724074698111119
"600",600,0.349269176937637,0.596953627110076,100,"interaction",0.847480058670044,0.159285068511963,0.111111111111111,0.111111111111111,0.132923357165649,0.15298195109858
"601",601,0.158405291603017,0.442328293017178,1600,"multiplicative",1.86312699317932,0.222282886505127,0.666666666666667,0.666666666666667,0.751612763809173,0.747545868608803
"602",602,0.179273029903134,0.0475550008917787,800,"local_only",1.39254808425903,0.180538892745972,0.428571428571429,0.428571428571429,0.950832790014127,0.940964624620406
"603",603,0.402954455608159,0.830999448277961,800,"cond_imp",1.28732299804688,0.18624997138977,1,1,0.616195733143886,0.6081190421823
"604",604,0.384477580425175,0.336205675041019,1600,"cond_imp",1.84159588813782,0.222527980804443,0.666666666666667,0.666666666666667,0.656572234333709,0.659328560904887
"605",605,0.591184380689252,0.502347897199998,400,"interaction",1.14060807228088,0.176150798797607,1,1,0.810404255379328,0.785353062581905
"606",606,0.464963148513887,0.287213474824187,100,"multiplicative",0.843394041061401,0.158740997314453,0.428571428571429,0.25,-0.0808807585140645,-0.0218536460947239
"607",607,0.204624634692893,0.561907431268307,400,"suppression",1.01714897155762,0.165844917297363,0.666666666666667,0.666666666666667,0.596779542465863,0.565877465646011
"608",608,0.499811024256212,0.766756072962951,100,"multiplicative",0.849946022033691,0.15375804901123,0.428571428571429,0.428571428571429,0.173103304223701,0.145709712898553
"609",609,0.264615633673978,0.267137430227498,400,"cond_imp",1.01728200912476,0.164263010025024,0.666666666666667,0.666666666666667,0.611332059545006,0.636239164253075
"610",610,0.4918509645632,0.33025820315669,400,"suppression",1.03100204467773,0.188046932220459,0.666666666666667,0.666666666666667,0.732417461724201,0.714268663225455
"611",611,0.158370878300896,0.841004725622242,800,"cond_imp",1.33293318748474,0.190832853317261,0.666666666666667,0.666666666666667,0.883343916540608,0.886043007350063
"612",612,0.1022640541361,0.000810443323238802,400,"suppression",1.03326606750488,0.178388118743896,0.666666666666667,0.666666666666667,0.422926780043992,0.417026350740388
"613",613,0.33748657121258,0.410815826209656,400,"linear",1.03316402435303,0.173090934753418,1,1,0.579142588913482,0.582300023777177
"614",614,0.483065762202646,0.554384877535527,1600,"signal_diff",1.90881896018982,0.209867000579834,0.666666666666667,0.666666666666667,0.975869516360109,0.978120349440465
"615",615,0.19493654974429,0.147524744664586,100,"multiplicative",0.835267066955566,0.161715984344482,0.666666666666667,0.666666666666667,0.570927561035055,0.581001718703961
"616",616,0.522683814335203,0.359907103949384,100,"linear",0.822555065155029,0.1582190990448,0.428571428571429,0.428571428571429,0.240276623890219,0.181032384010765
"617",617,0.57652181100951,0.791541822636663,1600,"local_only",1.90017604827881,0.223886966705322,0.428571428571429,0.428571428571429,0.944030078596372,0.937033229762847
"618",618,0.191793678024105,0.618972064705144,400,"interaction",1.01177597045898,0.181364059448242,1,1,0.808009029516994,0.782465847704649
"619",619,0.492376092079614,0.654012887327625,400,"interaction",1.11331510543823,0.161890983581543,1,0.666666666666667,0.950717117148897,0.940903272223076
"620",620,0.263823141314837,0.437856197933222,400,"signal_diff",1.00870704650879,0.165297985076904,0.428571428571429,0.428571428571429,0.836772290629274,0.838763873164718
"621",621,0.403825126820157,0.54429450773477,800,"interaction",1.27100992202759,0.180919885635376,1,1,0.7871482820558,0.77591981800532
"622",622,0.419084461911015,0.581980095443283,100,"local_only",0.843163967132568,0.156168937683105,0.666666666666667,0.666666666666667,0.523041857750651,0.5196217974901
"623",623,0.466673732564816,0.882089908019337,100,"local_only",0.847553014755249,0.156658887863159,1,1,0.671168770289333,0.698419511061837
"624",624,0.144175823961518,0.558906811837251,200,"multiplicative",0.994684934616089,0.159698009490967,0.111111111111111,0.111111111111111,0.0460705047139331,0.0585559052200208
"625",625,0.206049041417008,0.498150697540339,100,"local_only",0.821676969528198,0.150079965591431,0.25,0.25,0.102106763726479,0.0725443797036788
"626",626,0.060969841592416,0.031924146725848,100,"multiplicative",0.845661163330078,0.161459922790527,0.428571428571429,0.428571428571429,0.252491224092944,0.314122073825364
"627",627,0.320755223817445,0.569992392500494,200,"linear",0.91121506690979,0.159109830856323,0.666666666666667,0.666666666666667,0.161783660012495,0.158533934903405
"628",628,0.436517895989987,0.65879863932033,400,"multiplicative",1.0310800075531,0.163321018218994,0.428571428571429,0.428571428571429,-0.112969333839745,-0.124516314693731
"629",629,0.348361394149058,0.511810509361463,100,"linear",0.831207036972046,0.164195775985718,0.666666666666667,0.666666666666667,0.431531187707004,0.487638840875483
"630",630,0.253383684648156,0.834743439249377,100,"suppression",0.840047121047974,0.15593695640564,0.666666666666667,0.666666666666667,0.146314168875042,0.126467113675006
"631",631,0.310737593712616,0.556113068263866,400,"signal_diff",1.03045582771301,0.171802043914795,0.666666666666667,0.666666666666667,0.94473768452479,0.935776883387113
"632",632,0.592788310185999,0.660785001689401,200,"suppression",0.890162944793701,0.15897798538208,0.666666666666667,0.666666666666667,0.610987179195644,0.617084855011592
"633",633,0.327705638800462,0.608928693704579,200,"linear",1.03205013275146,0.154461860656738,1,1,0.739215932594209,0.743790265485637
"634",634,0.00281798899782396,0.0430640310182512,400,"linear",1.00930690765381,0.172874927520752,0.111111111111111,0.111111111111111,-0.486866581545224,-0.502353689018136
"635",635,0.153547205668366,0.077158442849516,1600,"local_only",1.9513840675354,0.223330974578857,0.666666666666667,0.666666666666667,0.948166970290707,0.948984385621293
"636",636,0.087032290339171,0.7117851577353,100,"cond_imp",0.842396020889282,0.155627012252808,0.25,0.25,-0.501029344387139,-0.483497384605931
"637",637,0.339658485736923,0.537048918918282,400,"local_only",1.03477883338928,0.29152512550354,0.666666666666667,0.666666666666667,0.915280863797125,0.912851168266293
"638",638,0.5046198965425,0.681524130086652,1600,"interaction",1.80614995956421,0.221138954162598,1,1,0.864664543369098,0.861311843587246
"639",639,0.158759063813343,0.679453733895527,400,"suppression",1.00767683982849,0.178831100463867,0.666666666666667,0.666666666666667,0.816487073158684,0.82485907779956
"640",640,0.314628968164983,0.423128779072032,400,"suppression",1.0106189250946,0.175585985183716,0.666666666666667,0.666666666666667,0.548692403201313,0.555340865265616
"641",641,0.497202925108887,0.473607999601044,800,"linear",1.2879810333252,0.176538944244385,1,1,0.77084056084518,0.784018965556721
"642",642,0.564520660559716,0.454875010674354,800,"linear",1.36016201972961,0.183727979660034,1,1,0.811948439149975,0.785650939056988
"643",643,0.373088122858277,0.122871359078503,400,"multiplicative",1.03584098815918,0.164468050003052,0.428571428571429,0.428571428571429,0.433489216670567,0.442403190770532
"644",644,0.204328729747882,0.577513592765394,100,"local_only",0.831479072570801,0.154620885848999,0.428571428571429,0.428571428571429,0.824768518192525,0.777884517367107
"645",645,0.505676229852404,0.665124428632176,100,"interaction",0.840950012207031,0.151964902877808,0.428571428571429,0.428571428571429,-0.0392950102277117,-0.0734381870231557
"646",646,0.349883634172332,0.696705507816455,200,"interaction",0.886329174041748,0.164333820343018,0.428571428571429,0.428571428571429,0.551191921043716,0.546234110176893
"647",647,0.371685376789085,0.172707179450219,200,"suppression",0.909570932388306,0.151399850845337,0.666666666666667,0.666666666666667,0.883492163094604,0.873162399977844
"648",648,0.521072212043922,0.727806502786407,1600,"suppression",1.95019698143005,0.208313941955566,0.666666666666667,0.666666666666667,0.730283801448544,0.727617222701473
"649",649,0.582785342964193,0.256620163372018,1600,"interaction",1.80171608924866,0.217871904373169,1,1,0.857828157554091,0.853078300433328
"650",650,0.112792736026665,0.57641201889927,1600,"multiplicative",1.91969609260559,0.213770866394043,0.666666666666667,0.666666666666667,0.685689994340687,0.677559875508523
"651",651,0.390912648176269,0.495751439667377,1600,"linear",1.82134103775024,0.224124908447266,1,1,0.935652800340613,0.928823725872674
"652",652,0.359217228581473,0.0110048759237431,100,"multiplicative",0.951428174972534,0.154116868972778,0.666666666666667,0.666666666666667,-0.108632077328138,-0.120212447601657
"653",653,0.00366120751982815,0.0726989461857315,200,"cond_imp",0.864022970199585,0.159945011138916,0.25,0.25,-0.216719690943353,-0.225906572970917
"654",654,0.347720869333935,0.517161940310543,400,"interaction",1.0074520111084,0.172029972076416,0.666666666666667,0.666666666666667,0.67990876668611,0.677450358604056
"655",655,0.51078798082748,0.355258127649708,200,"linear",0.902981996536255,0.156519889831543,0.666666666666667,0.666666666666667,0.852080562748,0.853677705339984
"656",656,0.0444109932141115,0.45581285285509,800,"cond_imp",1.35763597488403,0.186517000198364,0.666666666666667,0.666666666666667,0.30830563798527,0.30800549259198
"657",657,0.531978690356847,0.37888285166296,100,"local_only",0.863009929656982,0.16094708442688,0.25,0.25,0.496769379103989,0.619749987257494
"658",658,0.183989488489417,0.646994529193002,200,"linear",0.91263484954834,0.15735912322998,0.666666666666667,0.666666666666667,0.351777992544429,0.348960895367685
"659",659,0.173786720155654,0.3855889379984,800,"signal_diff",1.40208292007446,0.174048900604248,0.666666666666667,0.666666666666667,0.911016614209576,0.914833448880446
"660",660,0.389928710345452,0.564916000096716,200,"multiplicative",0.903497934341431,0.177237987518311,0.428571428571429,0.428571428571429,-0.00321885591605593,-0.00101602351387589
"661",661,0.411742185112642,0.0125812596913665,200,"local_only",1.09510803222656,0.184923887252808,0.428571428571429,0.428571428571429,0.954835623671654,0.949145081271887
"662",662,0.513082197523,0.577526371815588,100,"signal_diff",0.872198104858398,0.167650938034058,0.428571428571429,0.428571428571429,0.583358421962118,0.631188585675315
"663",663,0.263465833617582,0.421226492853628,200,"cond_imp",0.906727075576782,0.163743019104004,0.666666666666667,0.666666666666667,0.75806149638065,0.751208442048266
"664",664,0.375898357617403,0.540921857094333,1600,"multiplicative",1.96159291267395,0.217842102050781,0.666666666666667,0.666666666666667,0.742694834687792,0.742338723461236
"665",665,0.342912472161882,0.137159449474226,1600,"signal_diff",1.81318807601929,0.223871946334839,0.428571428571429,0.428571428571429,0.960160884703395,0.961695417840372
"666",666,0.471366473856435,0.529233358563049,400,"interaction",1.14491820335388,0.171676874160767,0.428571428571429,0.666666666666667,0.639804523989487,0.662151006179049
"667",667,0.191164769270055,0.0792809461919677,400,"signal_diff",1.01664900779724,0.171427011489868,1,0.666666666666667,0.906481923472967,0.90885711176314
"668",668,0.20796568590609,0.443229905048343,200,"local_only",0.889511823654175,0.167863130569458,0.428571428571429,0.428571428571429,0.831721465649385,0.788204956782783
"669",669,0.374451220008976,0.75022316818275,1600,"linear",1.9307861328125,0.221817016601562,1,1,0.907076360884288,0.911146925319713
"670",670,0.254381629338343,0.44728755628127,800,"linear",1.27278590202332,0.175956964492798,1,1,0.644592861090658,0.642425128314462
"671",671,0.00967216575793235,0.000979285874332176,400,"signal_diff",1.02393698692322,0.17275881767273,0.25,0.25,0.21012751320601,0.23129218416051
"672",672,0.168049420172879,0.350792184044787,1600,"local_only",1.92729902267456,0.211651086807251,0.428571428571429,0.428571428571429,0.922032928398778,0.922655985510841
"673",673,0.280513951589098,0.207206631055795,100,"multiplicative",0.847028970718384,0.157689094543457,0.25,0.25,0.694629853866438,0.741099203268439
"674",674,0.223083027079997,0.893109542589352,1600,"cond_imp",1.9243700504303,0.209828853607178,1,1,0.845266340262699,0.835237563921739
"675",675,0.33784307271041,0.573047316608448,400,"local_only",1.03025102615356,0.172469139099121,0.666666666666667,0.666666666666667,0.94122453001997,0.94210480944111
"676",676,0.584494914760567,0.181527655654995,400,"suppression",1.06757688522339,0.185225009918213,0.666666666666667,0.666666666666667,0.787114610301531,0.791073706578584
"677",677,0.462157927390386,0.0671834453414559,200,"cond_imp",0.978743076324463,0.175827980041504,0.666666666666667,0.666666666666667,0.478355619289359,0.505649392660174
"678",678,0.208609026342322,0.345145731254088,1600,"interaction",1.93791389465332,0.232704162597656,1,1,0.934004327708866,0.9385859325095
"679",679,0.249083893701772,0.273563617980395,100,"suppression",0.859586000442505,0.161587953567505,0.666666666666667,0.666666666666667,0.728906807534407,0.690267877853742
"680",680,0.447204284793346,0.108602413579193,100,"multiplicative",0.987828969955444,0.159949064254761,0.111111111111111,0.111111111111111,-0.173958497361791,-0.132634462301687
"681",681,0.257990778950528,0.0792187405232103,100,"interaction",0.855710983276367,0.158672094345093,0.25,0.25,0.230187294544305,0.313669576522899
"682",682,0.193194055507044,0.649091806567995,400,"local_only",1.02665400505066,0.174553155899048,0.428571428571429,0.428571428571429,0.829142954016127,0.830935378361815
"683",683,0.35316943844297,0.17838373815264,400,"interaction",1.01161909103394,0.169924974441528,1,1,0.904891579049324,0.921204882997789
"684",684,0.400367692316994,0.360406748592994,200,"suppression",0.930278062820435,0.155147075653076,0.666666666666667,0.666666666666667,0.750953827307767,0.758086017086165
"685",685,0.512415876002634,0.491207271109129,100,"interaction",0.886273145675659,0.169095039367676,0.25,0.25,-0.634165149502361,-0.606514129842279
"686",686,0.139486623605065,0.000309561091565692,800,"multiplicative",1.32929301261902,0.193045854568481,0.666666666666667,0.666666666666667,0.491171456352191,0.481622184162771
"687",687,0.450192323755474,0.0543713779908714,400,"local_only",1.0533139705658,0.170392036437988,0.428571428571429,0.428571428571429,0.905164034003639,0.904259435348001
"688",688,0.504897737647111,0.236992323886231,400,"linear",1.05070805549622,0.167134046554565,1,1,0.944436200538934,0.935969334285659
"689",689,0.296462812801885,0.152357134826082,1600,"cond_imp",1.93243598937988,0.218016862869263,0.666666666666667,0.666666666666667,0.798306267444789,0.80744994103404
"690",690,0.408207181540107,0.324022422706863,1600,"interaction",1.9359290599823,0.220939874649048,1,1,0.886546033797209,0.895692067051271
"691",691,0.202479045213117,0.415669160024073,100,"cond_imp",0.856419086456299,0.166148900985718,0.428571428571429,0.428571428571429,0.463095764597901,0.496934657108144
"692",692,0.0381323830530829,0.155223591413001,1600,"cond_imp",1.9415500164032,0.223829030990601,0.666666666666667,0.666666666666667,0.560734385134325,0.555503801711036
